Word,Synonyms
voices,"voice, vocalization, vocalisation, vocalism, phonation, vox, articulation, spokesperson, interpreter, representative, part, sound, vocalize, vocalise"
drowned,"submerge, drown, overwhelm, swim"
queries,"question, inquiry, enquiry, query, interrogation"
especially,"particularly, peculiarly, especially, specially"
portrayal,"portrayal, portraiture, portrait, characterization, enactment, personation, depicting, depiction, portraying, delineation"
accurate,"accurate, exact, precise"
historically,historically
interviewed,"interview, question"
fictional,"fictional, fabricated, fancied, fictitious"
characters,"fictional character, fictitious character, character, quality, lineament, fiber, fibre, role, theatrical role, part, persona, eccentric, type, case, reference, character reference, grapheme, graphic symbol"
poetic,"poetic, poetical"
license,"license, licence, permit, permission, certify"
african,African
interviews,"interview, consultation, audience, question"
based,"establish, base, ground, found, free-base, based"
bombing,"bombing, bombardment, bombard, bomb, fail, flunk, flush it"
event,"event, case, consequence, effect, outcome, result, issue, upshot"
backdrop,"backdrop, background, backcloth"
protagonist,"supporter, protagonist, champion, admirer, booster, friend, agonist"
published,"print, publish, bring out, put out, issue, release, write, published, promulgated"
organizers,"organizer, organiser, arranger, labor organizer, personal digital assistant, PDA, personal organizer, personal organiser"
memories,"memory, remembering, retention, retentiveness, retentivity, computer memory, storage, computer storage, store, memory board"
receiving,"receive, have, get, find, obtain, incur, pick up, experience, take in, invite, welcome, meet, encounter"
consider,"see, consider, reckon, view, regard, study, take, deal, look at, count, weigh, debate, moot, turn over, deliberate, think, believe, conceive"
limiting,"modification, qualifying, limiting, restrict, restrain, trammel, limit, bound, confine, throttle, circumscribe, specify, set, determine, define, fix, confining, constraining, constrictive, restricting"
reasons,"reason, ground, understanding, intellect, rationality, reasonableness, cause, grounds, reason out, conclude, argue"
compelling,"compel, oblige, obligate, compelling"
stories,"narrative, narration, story, tale, floor, level, storey, history, account, chronicle, report, news report, write up, fib, tarradiddle, taradiddle"
forget,"forget, bury, block, blank out, draw a blank, leave"
bringing,"delivery, bringing, bring, convey, take, work, play, wreak, make for, get, fetch, land, institute, lend, impart, bestow, contribute, add, bring in"
scores,"tons, dozens, heaps, lots, piles, scores, stacks, loads, rafts, slews, wads, oodles, gobs, scads, lashings, mark, grade, score, musical score, account, scotch, grudge, grievance, sexual conquest, hit, tally, rack up, nock, seduce, make"
email,"electronic mail, e-mail, email, netmail"
adults,"adult, grownup"
centered,"focus on, center on, revolve around, revolve about, concentrate on, center, concentrate, focus, centre, pore, rivet, centered"
volunteering,"volunteer, offer"
flamingos,flamingo
zebras,zebra
elephant,elephant
gorillas,"gorilla, Gorilla gorilla"
types,"type, character, eccentric, case, typewrite, typecast"
substitute,"substitute, replacement, reserve, second-stringer, stand-in, relief, reliever, backup, backup man, fill-in, replace, interchange, exchange, sub, stand in, fill in, deputize, deputise, step in, utility, alternate, alternative, ersatz"
k-3,
excellent,"excellent, first-class, fantabulous, splendid"
interesting,"interest, concern, occupy, worry, matter to, interesting"
accounts,"history, account, chronicle, story, report, news report, write up, business relationship, explanation, score, accounting, account statement, bill, invoice, calculate, describe, answer for"
fortunate,"fortunate, golden, rosy"
create,"make, create, produce"
paired,"pair, pair off, partner off, couple, match, mate, twin, geminate, copulate, mated, paired, opposite"
questioning,"questioning, inquiring, question, oppugn, call into question, interrogate, query, interview, wonder, quizzical, doubting, skeptical, sceptical, inquisitive, speculative, wondering"
included,"include, admit, let in, included"
terribly,"terribly, awfully, awful, frightfully, atrociously, abominably, abysmally, rottenly"
handled,"manage, deal, care, handle, treat, do by, cover, plow, address, palm, wield, handled"
investigation,"probe, investigation, investigating"
ponytail,ponytail
sounding,"sounding, sound, go, voice, vocalize, vocalise, fathom, looking"
balanced,"balance, equilibrate, equilibrize, equilibrise, poise, balanced"
closing,"shutting, closing, conclusion, end, close, ending, closure, closedown, shutdown, completion, culmination, windup, mop up, shut, close up, fold, shut down, close down, conclude, come together, fill up"
stiffened,"stiffen, tighten, tighten up, constrain"
fears,"fear, fearfulness, fright, concern, care, reverence, awe, veneration, dread, revere, venerate"
column,"column, chromatography column, tower, pillar, editorial, newspaper column"
row,"row, quarrel, wrangle, words, run-in, dustup, course, rowing"
knocked,"knock, strike hard, bump, tap, rap, pink, ping, criticize, criticise, pick apart"
discovered,"detect, observe, find, discover, notice, learn, hear, get word, get wind, pick up, find out, get a line, see, fall upon, strike, come upon, light upon, chance upon, come across, chance on, happen upon, attain, unwrap, disclose, let on, bring out, reveal, expose, divulge, break, give away, let out, identify, key, key out, distinguish, describe, name, ascertained, discovered, observed"
founding,"initiation, founding, foundation, institution, origination, creation, innovation, introduction, instauration, establish, set up, found, launch, plant, constitute, institute, base, ground"
according,"harmonize, harmonise, consort, accord, concord, fit in, agree, allot, grant, according"
settlers,"settler, colonist"
curlers,"curler, hair curler, roller, crimper"
handwriting,"handwriting, hand, script, handwrite"
simplest,"simple, elementary, uncomplicated, unproblematic, bare, mere, childlike, wide-eyed, round-eyed, dewy-eyed, dim-witted, simple-minded, unsubdivided"
crisp,"chip, crisp, potato chip, Saratoga chip, wrinkle, ruckle, crease, crinkle, scrunch, scrunch up, crispen, toast, sharp, crispy, frosty, nipping, nippy, snappy, frizzly, frizzy, kinky, nappy, curt, laconic, terse"
straws,"straw, chaff, husk, shuck, stalk, stubble, pale yellow, wheat, drinking straw, strew"
senses,"sense, signified, sensation, sentience, sentiency, sensory faculty, common sense, good sense, gumption, horse sense, mother wit, pot, grass, green goddess, dope, weed, gage, sess, sens, smoke, skunk, locoweed, Mary Jane, feel, smell, smell out"
clean,"clean and jerk, clean, make clean, pick, houseclean, clean house, cleanse, strip, scavenge, clear, light, unclouded, fresh, uncontaminating, unobjectionable, uninfected, clean-living, fair, blank, white, sporting, sporty, sportsmanlike, neat, plumb, plum, fairly"
latest,"latest, up-to-the-minute, a la mode, in style, in vogue, modish, late, belated, tardy, recent, later, former, previous"
blank,"space, blank, lacuna, dummy, blank shell, clean, white, vacuous"
marched,"march, process, demonstrate, parade, exhibit, border, adjoin, edge, abut, butt, butt against, butt on"
resolved,"decide, settle, resolve, adjudicate, conclude, purpose, answer, solve, dissolve, break up, single-minded, resolved, solved"
personal,personal
sudden,sudden
dresser,"chest of drawers, chest, bureau, dresser, actor's assistant, dressing table, vanity, toilet table"
witchcraft,"witchcraft, witchery"
suppose,"suppose, say, think, opine, imagine, reckon, guess, speculate, theorize, theorise, conjecture, hypothesize, hypothesise, hypothecate, presuppose"
librarian,"librarian, bibliothec"
space,"space, infinite, outer space, blank, distance, blank space, place, quad"
holidays,"vacation, holiday"
snoring,"snore, snoring, stertor, saw wood, saw logs"
disappear,"disappear, vanish, go away, melt, evaporate"
chores,"job, task, chore"
breathing,"breathing, external respiration, respiration, ventilation, breathe, take a breath, respire, suspire, rest, catch one's breath, take a breather, emit, pass off, eupneic, eupnoeic"
ticking,"tick, ticking, click, ticktock, ticktack, beat, retick, check, check off, mark, mark off, tick off"
squeak,"squeak, close call, close shave, squeaker, narrow escape, whine, screech, creak, screak, skreak"
worker,"worker, proletarian, prole, actor, doer"
saucepan,saucepan
boiling,"boiling, stewing, simmering, boil, churn, moil, roil, seethe"
recipe,"recipe, formula"
stove,"stove, kitchen stove, range, kitchen range, cooking stove, stave, stave in"
turns,"bend, crook, twist, turn, turning, play, turn of events, go, spell, tour, bout, round, act, routine, number, bit, good turn, change state, become, change by reversal, reverse, move around, grow, release, turn over, plow, plough, sprain, wrench, wrick, rick, flex, deform, call on, sour, ferment, work"
daintily,daintily
plain,"plain, field, champaign, knit, knit stitch, plain stitch, complain, kick, sound off, quetch, kvetch, apparent, evident, manifest, patent, unmistakable, unpatterned, sheer, unmingled, unmixed, unvarnished, bare, spare, unembellished, unornamented, homely, obviously, evidently, manifestly, patently, apparently, plainly"
toilets,"toilet, lavatory, lav, can, john, privy, bathroom, commode, crapper, pot, potty, stool, throne, gutter, sewer, toilette"
tubs,"bathtub, bathing tub, bath, tub, vat, tubful"
scrubbing,"scrub, scrubbing, scouring, scour, scrub up, cancel, call off, scratch"
favorite,"favorite, favourite, darling, pet, dearie, deary, ducky, front-runner, favored, best-loved, preferred, preferent"
clock,"clock, time"
alarm,"alarm, dismay, consternation, warning device, alarm system, alert, warning signal, alarum, alarm clock, appal, appall, horrify"
shone,"reflect, shine, beam, glitter, glisten, glint, gleam, glow, radiate, fall, strike, polish, smooth, smoothen"
uncomfortable,uncomfortable
orange,"orange, orangeness, orange tree, Orange, Orange River, orangish"
slice,"slice, piece, cut, gash, slash, fade, slicing, slit, slice up"
shoved,"jostle, shove, thrust, stuff, squeeze"
gorilla,"gorilla, Gorilla gorilla"
bugs,"bug, glitch, hemipterous insect, hemipteran, hemipteron, microbe, germ, tease, badger, pester, beleaguer, wiretap, tap, intercept"
baby,"baby, babe, infant, child, sister, pamper, featherbed, cosset, cocker, coddle, mollycoddle, spoil, indulge"
a.,
ribs,"rib, costa, ridicule, roast, guy, blackguard, laugh at, jest at, make fun, poke fun"
elbowed,elbow
bragged,"boast, tout, swash, shoot a line, brag, gas, blow, bluster, vaunt, gasconade"
stomped,"stomp, stamp, stump"
trembling,"shaking, shakiness, trembling, quiver, quivering, vibration, palpitation, tremble, shaky, shivering"
bossy,"autocratic, bossy, dominating, high-and-mighty, magisterial, peremptory"
dancing,"dancing, dance, terpsichore, saltation, trip the light fantastic, trip the light fantastic toe"
sorts,"kind, sort, form, variety, sorting, screen, screen out, sieve, classify, class, assort, sort out, separate"
facts,fact
dance,"dance, dancing, terpsichore, saltation, trip the light fantastic, trip the light fantastic toe"
sing,"sing, whistle, spill the beans, let the cat out of the bag, talk, tattle, blab, peach, babble, babble out, blab out"
elephants,elephant
jumping,"jumping, jump, leap, bound, spring, startle, start, leap out, jump out, stand out, stick out, rise, climb up, jump off, derail, chute, parachute, jumpstart, jump-start, pass over, skip, skip over, alternate"
food,"food, nutrient, solid food, food for thought, intellectual nourishment"
coaxed,"wheedle, cajole, palaver, blarney, coax, sweet-talk, inveigle"
scare,"panic, scare, panic attack, frighten, fright, affright, daunt, dash, scare off, pall, frighten off, scare away, frighten away"
interests,"interest, involvement, sake, interestingness, stake, interest group, pastime, pursuit, concern, occupy, worry, matter to"
understood,"understand, realize, realise, see, read, interpret, translate, infer, sympathize, sympathise, empathize, empathise, understood, silent, tacit"
cinnamon,"cinnamon, cinnamon bark, Ceylon cinnamon, Ceylon cinnamon tree, Cinnamomum zeylanicum"
dash,"dash, elan, flair, panache, style, sprint, hyphen, dah, bolt, dart, scoot, scud, flash, shoot, smash, crash, daunt, scare off, pall, frighten off, scare away, frighten away, scare"
rhino,"rhinoceros, rhino"
