Word,Synonyms
wedding,"wedding, wedding ceremony, nuptials, hymeneals, marriage, marriage ceremony, wedding party, marry, get married, wed, conjoin, hook up with, get hitched with, espouse, tie, splice"
guitar,guitar
served,"serve, function, service, help, serve up, dish out, dish up, dish, serve well, do, attend to, wait on, attend, assist, process, swear out, suffice, answer"
traveling,"travel, traveling, travelling, go, move, locomote, journey, trip, jaunt, move around"
refreshments,"refreshment, recreation"
hopeful,"aspirant, aspirer, hopeful, wannabe, wannabee, bright, promising"
provide,"supply, provide, render, furnish, ply, cater, put up, offer, leave, allow for, allow, bring home the bacon"
newly,"newly, freshly, fresh, new"
formed,"form, organize, organise, constitute, make, take form, take shape, spring, shape, work, mold, mould, forge, imprint, formed"
fiercely,"ferociously, fiercely"
crossly,"crossly, grouchily, grumpily"
delirious,"delirious, hallucinating, excited, frantic, mad, unrestrained"
selling,"selling, merchandising, marketing, sell, deal, trade, betray"
favor,"favor, favour, party favor, party favour, prefer, privilege"
scoot,"dart, dash, scoot, scud, flash, shoot"
scanned,"scan, skim, rake, glance over, run down, read"
finger,"finger, fingerbreadth, finger's breadth, digit, thumb, feel"
proud,"proud, gallant, lofty, majestic"
plans,"plan, program, programme, design, architectural plan, be after, project, contrive"
cursive,"longhand, running hand, cursive, cursive script"
sealed,"seal, seal off, varnish, sealed, certain, plastered"
welcome,"welcome, receive"
position,"position, place, military position, view, perspective, posture, attitude, status, post, berth, office, spot, billet, situation, spatial relation, placement, location, locating, positioning, emplacement, stance, side, stead, lieu, put, set, pose, lay"
goodness,"good, goodness"
buyer,"buyer, purchaser, emptor, vendee"
viewing,"screening, showing, viewing, wake, see, consider, reckon, view, regard, look at, watch, catch, take in"
eyebrows,"eyebrow, brow, supercilium"
bushy,"bushy, shaggy, shaggy-haired, shaggy-coated"
burly,"beefy, burly, husky, strapping, buirdly"
changes,"change, alteration, modification, variety, alter, modify, vary, switch, shift, exchange, commute, convert, interchange, transfer, deepen"
insurance,"insurance, policy, insurance policy, indemnity"
agent,"agent, factor, broker, federal agent, agentive role"
greeting,"greeting, salutation, greet, recognize, recognise"
files,"file, data file, single file, Indian file, file cabinet, filing cabinet, register, charge, lodge, file away"
sound,"sound, auditory sensation, audio, phone, speech sound, strait, go, voice, vocalize, vocalise, fathom, healthy, intelligent, levelheaded, level-headed, good, reasoned, well-grounded, legal, effectual, heavy, profound, wakeless"
quoting,"quote, cite"
saloon,"barroom, bar, saloon, ginmill, taproom, public house, pub, pothouse, gin mill, taphouse, sedan"
fill,"fill, filling, fill up, make full, occupy, take, meet, satisfy, fulfill, fulfil, satiate, sate, replete"
agree,"agree, hold, concur, concord, match, fit, correspond, check, jibe, gibe, tally, harmonize, harmonise, consort, accord, fit in"
crevices,"crevice, cranny, crack, fissure, chap, cleft, scissure"
organize,"form, organize, organise, mastermind, engineer, direct, orchestrate, coordinate, prepare, devise, get up, machinate, unionize, unionise"
scoffed,"jeer, scoff, flout, barrack, gibe"
cool,"cool, aplomb, assuredness, poise, sang-froid, chill, cool down, cool off, coolheaded, nerveless"
rumor,"rumor, rumour, hearsay, bruit"
keeping,"keeping, guardianship, safekeeping, retention, holding, keep, maintain, hold, continue, go on, proceed, go along, hold on, prevent, observe, retain, keep on, sustain, stay fresh, celebrate, restrain, keep back, hold back, preserve, keep open, hold open, save"
secrets,"secret, arcanum, mystery, enigma, closed book"
wonder,"wonder, wonderment, admiration, marvel, curiosity, inquire, enquire, question"
brush,"brush, brushwood, coppice, copse, thicket, light touch, clash, encounter, skirmish, brushing, sweep"
scrub,"scrub, chaparral, bush, scrubbing, scouring, scour, scrub up, cancel, call off, scratch"
thoughtful,"thoughtful, serious-minded, heedful, attentive, paying attention"
midnight,midnight
flashed,"flash, blink, wink, twinkle, winkle, flaunt, show off, ostentate, swank, dart, dash, scoot, scud, shoot"
frowned,"frown, glower, lour, lower"
heels,"heel, cad, bounder, blackguard, dog, hound, list, reheel"
warned,"warn, discourage, admonish, monish"
impulsive,"impulsive, unprompted, driving, capricious, whimsical, hotheaded, impetuous, madcap, tearaway, brainish"
bathrooms,"bathroom, bath, toilet, lavatory, lav, can, john, privy"
harassing,"harass, hassle, harry, chivy, chivvy, chevy, chevvy, beset, plague, molest, provoke"
nerve,"nerve, nervus, heart, mettle, spunk, boldness, brass, face, cheek, steel"
polio,"poliomyelitis, polio, infantile paralysis, acute anterior poliomyelitis"
workman,"workman, workingman, working man, working person"
soda,"sodium carbonate, washing soda, sal soda, soda ash, soda, pop, soda pop, soda water, tonic"
posse,"posse, posse comitatus"
perfume,"aroma, fragrance, perfume, scent, essence, aromatize, aromatise"
pry,"crowbar, wrecking bar, pry, pry bar, prise, prize, lever, jimmy, intrude, horn in, nose, poke"
lake,lake
charity,"charity, brotherly love, Jacob's ladder, Greek valerian, Polemonium caeruleum, Polemonium van-bruntiae, Polymonium caeruleum van-bruntiae"
shadows,"shadow, darkness, dark, apparition, phantom, phantasm, phantasma, fantasm, trace, vestige, tincture, tail, shadower, shade, shade off, overshadow, dwarf"
surrounding,"surround, environ, ring, skirt, border, smother, besiege, beleaguer, hem in, circumvent, wall, palisade, fence, fence in, encompassing, surrounding, circumferent"
leads,"lead, Pb, atomic number 82, track, trail, lead-in, lede, star, principal, tip, steer, confidential information, wind, hint, lead story, spark advance, leash, tether, leading, pencil lead, jumper cable, jumper lead, booster cable, take, direct, conduct, guide, leave, result, head, run, go, pass, extend, top, contribute, conduce, precede, moderate, chair"
earlier,"earlier, earliest, early, former, other, before, sooner, in the first place, in the beginning, to begin with, originally"
darkness,"dark, darkness, shadow, iniquity, wickedness, duskiness, swarthiness"
heavy,"heavy, fleshy, overweight, clayey, cloggy, lowering, sullen, threatening, dense, impenetrable, big, sonorous, intemperate, hard, grave, grievous, weighty, lumbering, ponderous, weighed down, labored, laboured, arduous, backbreaking, grueling, gruelling, laborious, operose, punishing, toilsome, leaden, profound, sound, wakeless, enceinte, expectant, gravid, great, large, with child, heavily"
spring,"spring, springtime, fountain, outflow, outpouring, natural spring, give, springiness, leap, leaping, saltation, bound, bounce, jump, form, take form, take shape, resile, take a hop, rebound, recoil, reverberate, ricochet"
directly,"directly, straight, direct, immediately, instantly, straightaway, straight off, now, right away, at once, forthwith, like a shot, flat"
clarinet,clarinet
milkman,milkman
organ,"organ, electric organ, electronic organ, Hammond organ, pipe organ, harmonium, reed organ"
buffet,"buffet, counter, sideboard, snack bar, snack counter, knock about, batter, buff"
dresses,"dress, frock, attire, garb, apparel, wearing apparel, clothes, get dressed, clothe, enclothe, raiment, tog, garment, habilitate, fit out, dress up, preen, primp, plume, dress out, line up, trim, garnish, decorate, snip, clip, crop, lop, prune, cut back, groom, curry, arrange, set, do, coif, coiffe, coiffure"
petted,pet
tune,"tune, melody, air, strain, melodic line, line, melodic phrase, tune up"
theater,"theater, theatre, house, dramaturgy, dramatic art, dramatics, field, field of operations, theater of operations, theatre of operations"
swaying,"rock, sway, shake, swing, carry, persuade"
measured,"measure, mensurate, measure out, quantify, evaluate, valuate, assess, appraise, value, mensural, measured, mensurable, metrical, metric, deliberate, calculated, careful"
hat,"hat, chapeau, lid"
usher,"Ussher, James Ussher, Usher, James Usher, usher, doorkeeper, guide, show"
borrowed,"borrow, adopt, take over, take up"
delicious,"Delicious, delightful, delicious, delectable, luscious, pleasant-tasting, scrumptious, toothsome, yummy"
coats,"coat, coating, pelage, surface, cake"
braid,"braid, plait, tress, twist, gold braid, braiding, lace, pleach"
pin,"pin, fall, peg, personal identification number, PIN, PIN number, stick, pivot, pin tumbler, flag, thole, tholepin, rowlock, oarlock, bowling pin, trap, immobilize, immobilise"
lapel,lapel
winked,"wink, flash, blink, twinkle, winkle, nictitate, nictate, blink away"
handkerchief,"handkerchief, hankie, hanky, hankey"
weak,"weak, watery, washy, unaccented, light, fallible, frail, imperfect, decrepit, debile, feeble, infirm, rickety, sapless, weakly, faint"
theme,"subject, topic, theme, motif, melodic theme, musical theme, idea, composition, paper, report, root, root word, base, stem, radical"
sped,"rush, hotfoot, hasten, hie, speed, race, pelt along, rush along, cannonball along, bucket along, belt along, step on it, accelerate, speed up, quicken, travel rapidly, hurry, zip"
suits,"suit, suit of clothes, lawsuit, case, cause, causa, courtship, wooing, courting, accommodate, fit, befit, beseem, become"
proof,"proof, cogent evidence, test copy, trial impression, validation, substantiation, proofread"
trap,"trap, snare, ambush, ambuscade, lying in wait, cakehole, hole, maw, yap, gob, bunker, sand trap, pin down, entrap, ensnare, trammel, pin, immobilize, immobilise"
forget,"forget, bury, block, blank out, draw a blank, leave"
continue,"continue, go on, proceed, go along, keep, carry on, uphold, bear on, preserve, go forward, retain, keep on, persist in, stay, stay on, remain, cover, extend"
von,
microphone,"microphone, mike"
clapped,"clap, applaud, spat, acclaim"
beaming,"beam, shine, air, send, broadcast, transmit, glow, radiate, beaming, glad, beamy, effulgent, radiant, refulgent"
mumbled,"mumble, mutter, maunder, mussitate, gum"
wings,"wings, wing, offstage, backstage, flank, fender, annex, annexe, extension, fly"
gown,"gown, nightgown, nightie, night-robe, nightdress, surgical gown, scrubs, robe"
opera,"opera, Opera, opera house"
pad,"pad, pad of paper, tablet, inkpad, inking pad, stamp pad, launching pad, launchpad, launch pad, launch area, diggings, digs, domiciliation, lodgings, embroider, lard, embellish, aggrandize, aggrandise, blow up, dramatize, dramatise, slog, footslog, plod, trudge, tramp, fill out, bolster"
protested,"protest, resist, dissent"
bobby,bobby
elegant,"elegant, graceful, refined"
swooshed,"lap, swish, swosh, swoosh"
nines,"nine, 9, IX, niner, Nina from Carolina, ennead, baseball club, ball club, club, nine-spot"
snipped,"nip, nip off, clip, snip, snip off, crop, trim, lop, dress, prune, cut back"
thread,"thread, yarn, ribbon, train of thought, screw thread, weave, wind, meander, wander, string, draw"
league,"league, conference"
auditorium,auditorium
group,"group, grouping, radical, chemical group, mathematical group, aggroup"
mile,"mile, statute mile, stat mi, land mile, international mile, mi, nautical mile, naut mi, knot, international nautical mile, air mile, sea mile, geographical mile, Admiralty mile, Roman mile, mil, Swedish mile"
hats,"hat, chapeau, lid"
bled,"shed blood, bleed, hemorrhage, leech, phlebotomize, phlebotomise, run"
fancy,"illusion, fantasy, phantasy, fancy, fondness, partiality, visualize, visualise, envision, project, see, figure, picture, image, go for, take to"
fitting,"adjustment, accommodation, fitting, appointment, try-on, trying on, suit, accommodate, fit, go, meet, conform to, match, correspond, check, jibe, gibe, tally, agree, equip, fit out, outfit"
wept,"cry, weep"
hoped,"hope, trust, desire, go for, hop, skip, hop-skip"
alterations,"change, alteration, modification, adjustment, revision"
performance,"performance, public presentation, execution, carrying out, carrying into action, operation, functioning"
adjustments,"adjustment, accommodation, fitting, alteration, modification, registration, readjustment, adaptation, adaption, allowance"
insulted,"diss, insult, affront"
independent,"mugwump, independent, fencesitter, freelancer, freelance, free-lance, free lance, self-employed person, autonomous, self-governing, sovereign, main"
vengeful,"revengeful, vindictive, vengeful"
