Word,Synonyms
uses,"use, usage, utilization, utilisation, employment, exercise, function, purpose, role, consumption, economic consumption, usance, use of goods and services, habit, manipulation, enjoyment, United States, United States of America, America, the States, US, U.S., USA, U.S.A., utilize, utilise, apply, employ, habituate, expend, practice"
aloud,"aloud, out loud, loudly, loud"
lyrics,"lyric, words, language, lyric poem"
hears,"hear, learn, get word, get wind, pick up, find out, get a line, discover, see, try, listen, take heed"
inserting,"insert, infix, enter, introduce, enclose, inclose, stick in, put in, tuck, slip in, sneak in"
quotes,"quotation mark, quote, inverted comma, quotation, citation, cite"
opens,"open, clear, outdoors, out-of-doors, open air, surface, open up, unfold, spread, spread out, afford, give"
altogether,"raw, altogether, birthday suit, wholly, entirely, completely, totally, all, whole, all told, in all, all in all, on the whole, tout ensemble"
skipped,"jump, pass over, skip, skip over, cut, hop, hop-skip, decamp, vamoose, bound off, skim, skitter"
secretary,"secretary, secretarial assistant, repository, writing table, escritoire, secretaire"
lapse,"oversight, lapse, backsliding, lapsing, relapse, relapsing, reversion, reverting, sink, pass, backslide, recidivate, regress, retrogress, fall back, elapse, slip by, glide by, slip away, go by, slide by, go along"
typically,typically
trailing,"trailing, tracking, drag, trail, get behind, hang back, drop behind, drop back, chase, chase after, tail, tag, give chase, dog, go after, track, shack, train"
interrupts,"interrupt, disrupt, break up, cut off, disturb, break"
ellipsis,"ellipsis, eclipsis"
crumbling,"crumble, crumple, tumble, break down, collapse, fall apart, decay, dilapidate"
missing,"miss, lose, neglect, pretermit, omit, drop, leave out, overlook, overleap, lack, escape, missing, lacking, absent, wanting"
facial,"facial, facial nerve, nervus facialis, seventh cranial nerve"
earn,"gain, take in, clear, make, earn, realize, realise, pull in, bring in, garner"
developments,"development, evolution, growth, growing, maturation, ontogeny, ontogenesis, exploitation, developing"
scenes,"scene, view, aspect, prospect, vista, panorama, shot, picture, fit, tantrum, conniption, setting, scenery"
kisses,"kiss, buss, osculation, candy kiss, snog, osculate"
finger,"finger, fingerbreadth, finger's breadth, digit, thumb, feel"
pressing,"press, pressure, pressing, urge, urge on, exhort, weigh, compress, constrict, squeeze, compact, contract, crusade, fight, campaign, push, agitate, press out, iron, iron out, weight-lift, weightlift, bid, beseech, entreat, adjure, conjure, urgent"
pressed,"press, urge, urge on, exhort, weigh, compress, constrict, squeeze, compact, contract, crusade, fight, campaign, push, agitate, press out, iron, iron out, weight-lift, weightlift, bid, beseech, entreat, adjure, conjure, pressed"
crease,"fold, crease, plication, flexure, crimp, bend, wrinkle, furrow, crinkle, seam, line, kris, creese, ruckle, scrunch, scrunch up, crisp, graze, rake, rumple, crumple"
eyebrows,"eyebrow, brow, supercilium"
houses,"house, firm, business firm, sign of the zodiac, star sign, sign, mansion, planetary house, family, household, home, menage, theater, theatre, put up, domiciliate"
consulting,"consult, confer with, refer, look up, confer, confabulate, confab"
catch,"catch, gimmick, haul, match, stop, grab, snatch, snap, apprehension, arrest, collar, pinch, taking into custody, pick up, get, take hold of, capture, hitch, overtake, catch up with, take in, overhear, watch, view, see, trip up, enamour, trance, becharm, enamor, captivate, beguile, charm, fascinate, bewitch, entrance, enchant"
replaced,"replace, supplant, supersede, supervene upon, supercede, put back, substitute, interchange, exchange"
shape,"shape, form, configuration, contour, conformation, human body, physical body, material body, soma, build, figure, physique, anatomy, bod, chassis, frame, flesh, embodiment, cast, condition, Supreme Headquarters Allied Powers Europe, SHAPE, pattern, determine, mold, influence, regulate, work, mould, forge"
excellent,"excellent, first-class, fantabulous, splendid"
furniture,"furniture, piece of furniture, article of furniture"
watering,"lacrimation, lachrymation, tearing, watering, water, irrigate"
partway,
quiet,"lull, quiet, tranquillity, tranquility, silence, repose, placidity, serenity, quieten, hush, quiesce, quiet down, pipe down, calm, calm down, tranquilize, tranquillize, tranquillise, still, restrained, hushed, muted, subdued, placid, tranquil, smooth, unruffled, quietly"
foremost,"first, foremost, world-class, frontmost, firstly, first of all, first off"
greeting,"greeting, salutation, greet, recognize, recognise"
hiding,"concealment, concealing, hiding, hide, conceal, hide out, shroud, enshroud, cover, obscure, blot out, obliterate, veil"
raced,"rush, hotfoot, hasten, hie, speed, race, pelt along, rush along, cannonball along, bucket along, belt along, step on it, run"
tablecloth,tablecloth
enroll,"enroll, inscribe, enter, enrol, recruit"
confusion,"confusion, mental confusion, confusedness, muddiness, disarray, discombobulation, mix-up"
eggcup,"eggcup, egg cup"
understandable,"apprehensible, intelligible, graspable, perceivable, understandable"
terms,"footing, terms, price, damage, term, condition, full term, terminus, terminal figure"
glossary,"glossary, gloss"
beamed,"beam, shine, air, send, broadcast, transmit, glow, radiate"
extremely,"highly, extremely, exceedingly, super, passing"
introduction,"introduction, debut, first appearance, launching, unveiling, entry, presentation, intro, insertion, intromission, initiation, founding, foundation, institution, origination, creation, innovation, instauration"
classes,"class, category, family, form, grade, course, stratum, social class, socio-economic class, course of study, course of instruction, division, year, classify, sort, assort, sort out, separate"
university,university
fall,"fall, autumn, spill, tumble, Fall, descent, declivity, decline, declination, declension, downslope, downfall, capitulation, surrender, twilight, dusk, gloaming, gloam, nightfall, evenfall, crepuscule, crepuscle, pin, drop, dip, free fall, descend, go down, come down, come, precipitate, shine, strike, decrease, diminish, lessen, accrue, light, return, pass, devolve, fall down, hang, flow, settle"
beams,"radio beam, beam, ray, electron beam, beam of light, light beam, ray of light, shaft, shaft of light, irradiation, balance beam, shine, air, send, broadcast, transmit, glow, radiate"
seventeen,"seventeen, 17, XVII, xvii"
pinning,"pinning, trap, pin, immobilize, immobilise"
aqua,"greenish blue, aqua, aquamarine, turquoise, cobalt blue, peacock blue"
adult,"adult, grownup, big, full-grown, fully grown, grown, pornographic"
pretending,"pretense, pretence, pretending, simulation, feigning, feign, sham, pretend, affect, dissemble, act, guess, venture, hazard, make, make believe, profess"
sentiment,"sentiment, opinion, persuasion, view, thought"
screen,"screen, silver screen, projection screen, blind, CRT screen, cover, covert, concealment, filmdom, screenland, sieve, screen door, test, screen out, sort, block out, riddle, shield"
powdered,"powderize, powderise, powder, pulverize, pulverise, powdered, powdery, pulverized, pulverised, small-grained, fine-grained"
momentarily,"momentarily, momently"
interviewing,"interview, question"
exasperated,"exacerbate, exasperate, aggravate, infuriate, incense, worsen, exasperated, cheesed off, browned off"
hired,"hire, engage, employ, rent, charter, lease, take, hired, chartered, leased"
ugly,"ugly, surly, despicable, vile, slimy, unworthy, worthless, wretched, atrocious, frightful, horrifying, horrible"
reveal,"uncover, bring out, unveil, reveal, unwrap, disclose, let on, discover, expose, divulge, break, give away, let out"
trousers,"trouser, pant"
leg,"leg, branch, ramification, peg, wooden leg, pegleg, stage"
blood,"blood, rake, rakehell, profligate, rip, roue, lineage, line, line of descent, descent, bloodline, blood line, pedigree, ancestry, origin, parentage, stemma, stock"
diverse,"divers, diverse, various"
containing,"incorporate, contain, comprise, hold, bear, carry, control, hold in, check, curb, moderate, take, turn back, arrest, stop, hold back"
snoring,"snore, snoring, stertor, saw wood, saw logs"
glorified,"laud, extol, exalt, glorify, proclaim, transfigure, spiritualize, canonized, canonised, glorified"
gerbils,"gerbil, gerbille"
animals,"animal, animate being, beast, brute, creature, fauna"
ditched,"ditch, chuck, dump, trench"
snores,"snore, snoring, stertor, saw wood, saw logs"
dainty,"dainty, delicacy, goody, kickshaw, treat, mincing, niminy-piminy, prim, twee, exquisite, nice, overnice, prissy, squeamish"
declaring,"declare, announce, adjudge, hold"
independence,"independence, independency, Independence"
fighting,"fight, fighting, combat, scrap, contend, struggle, oppose, fight back, fight down, defend, crusade, press, campaign, push, agitate, active, combat-ready"
zone,"zone, geographical zone, zona, district, partition"
horrible,"atrocious, frightful, horrifying, horrible, ugly"
happening,"happening, occurrence, occurrent, natural event, happen, hap, go on, pass off, occur, pass, fall out, come about, take place, befall, bechance, materialize, materialise, find, chance, bump, encounter"
dozed,"snooze, drowse, doze"
forgotten,"forget, bury, block, blank out, draw a blank, leave, disregarded, forgotten"
flights,"flight, flying, flight of stairs, flight of steps, escape, trajectory, fledge"
correspondent,"correspondent, letter writer, newspaperman, newspaperwoman, newswriter, pressman, analogous"
commercial,"commercial, commercial message, commercial-grade"
french,"French, French people, Daniel Chester French, Gallic"
region,"region, part, area, neighborhood, realm"
perspective,"position, view, perspective, linear perspective"
serve,"serve, service, function, help, serve up, dish out, dish up, dish, serve well, do, attend to, wait on, attend, assist, process, swear out, suffice, answer"
views,"position, view, perspective, aspect, prospect, scene, vista, panorama, survey, sight, eyeshot, opinion, sentiment, persuasion, thought, horizon, purview, see, consider, reckon, regard, look at, watch, catch, take in"
peace,"peace, peacefulness, peace of mind, repose, serenity, heartsease, ataraxis, public security, peace treaty, pacification"
stuffed,"stuff, thrust, shove, squeeze, lug, choke up, block, gorge, ingurgitate, overindulge, glut, englut, engorge, overgorge, overeat, gormandize, gormandise, gourmandize, binge, pig out, satiate, scarf out, farce, stuffed"
shooed,"shoo off, shoo, shoo away"
chime,"chime, bell, gong"
county,county
stayed,"stay, remain, rest, stick, stick around, stay put, bide, abide, stay on, continue, detain, delay, persist, last out, ride out, outride, quell, appease"
answered,"answer, reply, respond, resolve, suffice, do, serve"
reporter,"reporter, newsman, newsperson"
misunderstood,"misconstrue, misinterpret, misconceive, misunderstand, misapprehend, be amiss, misunderstood"
bringing,"delivery, bringing, bring, convey, take, work, play, wreak, make for, get, fetch, land, institute, lend, impart, bestow, contribute, add, bring in"
hung,"hang, hang up, string up, fall, flow, attend, advert, pay heed, give ear, cling"
teenager,"adolescent, stripling, teenager, teen"
offering,"offer, offering, oblation, proffer, volunteer, extend, bid, tender, offer up, put up, provide, propose, declare oneself, pop the question"
suggestions,"suggestion, proposition, proffer, trace, hint, prompting, hypnotism, mesmerism"
attends,"attend, go to, take care, look, see, serve, attend to, wait on, assist, hang, advert, pay heed, give ear"
slight,"rebuff, slight, cold-shoulder, little, flimsy, fragile, tenuous, thin, slender, slim, svelte"
